ID_Appel,Date_Appel,Agent,Duree_Traitement_Sec,Statut,Note_Satisfaction,Montant_Facture_EUR,Canal,Sujet,Appel_Traite,Appel_Repris,Conformite,NPS,Reclamation
APP-10828,12/06/2023,Yanis Belkacem,267,Résolu,1.0,39.32,Email,Panne compteur,Non,Non,Conforme,,Non
APP-10829,08/04/2023,Sophie Nguyen,263,Résolu,4.0,42.0,Email,Résiliation,Oui,Non,Conforme,,Non
APP-10830,14/08/2023,Fatima Zahra,315,Résolu,5.0,25.04,telephone,Facturation,Non,Non,Conforme,,Non
APP-10831,11/08/2023,Thomas Petit,166,Résolu,4.0,39.15,Chat,Réclamation,Oui,Non,Conforme,10.0,Non
APP-10832,01/03/2023,Amandine Faure,319,Résolu,5.0,32.28,Email,Déménagement,Non,Non,Conforme,8.0,Non
APP-10833,23/03/2023,Léa Girard,306,Non résolu,3.0,14.56,telephone,Changement d'offre,Oui,Non,Conforme,,Non
APP-10834,22/12/2023,Léa Girard,269,Résolu,5.0,42.68,Email,Relevé compteur,Oui,Non,Non conforme,,Non
APP-10835,17/09/2023,Karim Boudiaf,242,,4.0,,Chat,Souscription contrat,Non,Non,,,Non
APP-10836,18/10/2023,Sophie Nguyen,275,,,38.26,telephone,Demande d'information,Oui,Non,Conforme,6.0,Non
APP-10837,04/06/2023,Fatima Zahra,181,Résolu,2.0,15.9,Chat,Demande d'information,Oui,Non,Conforme,10.0,Non
APP-10838,19/04/2023,Nicolas Roux,351,Non résolu,5.0,35.11,telephone,Demande d'information,Oui,Oui,Conforme,,Non
APP-10839,06/08/2023,Yanis Belkacem,241,Résolu,5.0,28.06,telephone,Déménagement,Oui,Non,Conforme,10.0,Oui
APP-10840,03/11/2023,Léa Girard,261,Résolu,3.0,19.01,Email,Panne compteur,Oui,Non,Conforme,8.0,Non
APP-10841,04/09/2023,Marie Lefevre,474,Résolu,4.0,28.91,Téléphone,Changement d'offre,Oui,Non,Conforme,,Non
APP-10842,07/01/2023,Sophie Nguyen,307,Résolu,4.0,31.54,Email,Relevé compteur,Oui,Non,Conforme,,Non
APP-10843,19/08/2023,Amandine Faure,274,Résolu,4.0,36.16,telephone,Relevé compteur,Oui,Non,Conforme,6.0,Non
APP-10844,29/12/2023,Yanis Belkacem,227,Résolu,,8.35,Email,Réclamation,Oui,Non,Conforme,3.0,Non
APP-10845,09/07/2023,Fatima Zahra,129,Non résolu,1.0,17.13,TEL,Demande d'information,Oui,Non,Conforme,2.0,Non
APP-10846,19/01/2023,Amandine Faure,221,Résolu,2.0,37.6,Email,Relevé compteur,Non,Non,Conforme,,Non
APP-10847,26/09/2023,Yanis Belkacem,163,Résolu,3.0,15.55,Téléphone,Relevé compteur,Oui,Non,Conforme,,Non
APP-10848,25/07/2023,Marie Lefevre,390,Non résolu,5.0,30.79,Email,Panne compteur,Oui,Non,,,Non
APP-10849,05/05/2023,Marie Lefevre,275,Non résolu,4.0,14.96,telephone,Réclamation,Oui,Oui,Conforme,7.0,Non
APP-10850,03/01/2023,Léa Girard,347,Résolu,4.0,28.51,TEL,Panne compteur,Oui,Oui,Conforme,4.0,Non
APP-10851,31/12/2023,Yanis Belkacem,185,Résolu,4.0,8.19,Chat,Facturation,Oui,Non,Non conforme,6.0,Non
APP-10852,13/09/2023,Julien Marchand,169,Résolu,4.0,43.45,Chat,Panne compteur,Oui,Non,Conforme,7.0,Non
APP-10853,09/07/2023,Fatima Zahra,298,Résolu,1.0,21.61,telephone,Déménagement,Oui,Non,,1.0,Non
APP-10854,12/10/2023,Nicolas Roux,160,Résolu,4.0,19.31,Téléphone,Panne compteur,Oui,Non,Conforme,8.0,Non
APP-10855,25/07/2023,Amandine Faure,200,Résolu,5.0,40.44,TEL,Panne compteur,Oui,Non,Conforme,,Non
APP-10856,30/09/2023,Léa Girard,395,Non résolu,4.0,40.79,telephone,Souscription contrat,Oui,Oui,Non conforme,,Non
APP-10857,16/12/2023,Karim Boudiaf,204,,4.0,29.94,Chat,Résiliation,Oui,Non,,,Non
APP-10858,12/01/2023,Thomas Petit,112,Résolu,5.0,33.74,Téléphone,Déménagement,Non,Non,Conforme,,Non
APP-10859,24/03/2023,Nicolas Roux,81,Résolu,,8.12,TEL,Souscription contrat,Oui,Non,Conforme,10.0,Non
APP-10860,05/11/2023,Nicolas Roux,102,,4.0,37.39,Chat,Demande d'information,Non,Non,Conforme,,Non
APP-10861,17/01/2023,Léa Girard,353,Non résolu,2.0,11.44,TEL,Litige paiement,Oui,Non,Conforme,10.0,Oui
APP-10862,04/09/2023,Marie Lefevre,190,Non résolu,5.0,31.77,Chat,Changement d'offre,Oui,Oui,Conforme,8.0,Non
APP-10863,27/02/2023,Sophie Nguyen,470,Résolu,3.0,10.4,TEL,Panne compteur,Oui,Non,Conforme,,Non
APP-10864,14/05/2023,Thomas Petit,378,Non résolu,5.0,28.74,Chat,Facturation,Oui,Oui,Conforme,7.0,Non
APP-10865,05/07/2023,Fatima Zahra,420,Résolu,4.0,30.33,TEL,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-10866,23/11/2023,Julien Marchand,332,Résolu,5.0,17.98,Chat,Litige paiement,Oui,Non,Conforme,8.0,Non
APP-10867,14/09/2023,Thomas Petit,293,Non résolu,5.0,38.53,Email,Souscription contrat,Oui,Non,Conforme,4.0,Non
APP-10868,16/04/2023,Julien Marchand,166,Non résolu,2.0,10.17,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-10869,26/09/2023,Julien Marchand,239,Résolu,5.0,20.37,Chat,Panne compteur,Oui,Non,Non conforme,10.0,Non
APP-10870,29/01/2023,Nicolas Roux,302,Résolu,5.0,37.18,telephone,Résiliation,Oui,Non,Conforme,,Non
APP-10871,16/02/2023,Julien Marchand,325,Non résolu,3.0,27.14,telephone,Résiliation,Oui,Non,Conforme,5.0,Non
APP-10872,27/01/2023,Thomas Petit,137,Résolu,4.0,20.14,Téléphone,Litige paiement,Oui,Non,Conforme,0.0,Non
APP-10873,27/02/2023,Nicolas Roux,222,Non résolu,5.0,24.06,Téléphone,Réclamation,Oui,Non,Conforme,7.0,Non
APP-10874,21/09/2023,Fatima Zahra,232,Non résolu,3.0,30.13,Chat,Litige paiement,Oui,Non,,,Non
APP-10875,13/06/2023,Amandine Faure,229,Résolu,4.0,35.22,Email,Demande d'information,Oui,Non,Conforme,,Non
APP-10876,20/04/2023,Fatima Zahra,147,Résolu,2.0,31.54,Chat,Résiliation,Oui,Non,Conforme,,Non
APP-10877,22/03/2023,Yanis Belkacem,406,Résolu,4.0,37.07,Email,Réclamation,Oui,Non,,,Non
APP-10878,06/06/2023,Thomas Petit,219,Résolu,4.0,39.07,Email,Facturation,Oui,Non,,8.0,Non
APP-10879,22/08/2023,Fatima Zahra,153,Résolu,5.0,22.2,TEL,Facturation,Oui,Non,Conforme,,Non
APP-10880,21/04/2023,Yanis Belkacem,409,Résolu,3.0,14.83,Email,Déménagement,Oui,Non,Conforme,,Non
APP-10881,28/12/2023,Nicolas Roux,378,Résolu,2.0,21.4,TEL,Réclamation,Oui,Non,Conforme,10.0,Non
APP-10882,07/02/2023,Thomas Petit,252,Non résolu,,19.05,Chat,Résiliation,Oui,Non,Conforme,10.0,Non
APP-10883,13/10/2023,Amandine Faure,80,Résolu,5.0,42.81,TEL,Demande d'information,Non,Non,Non conforme,7.0,Non
APP-10884,24/08/2023,Thomas Petit,198,Non résolu,3.0,40.29,Téléphone,Souscription contrat,Oui,Non,Conforme,10.0,Oui
APP-10885,28/09/2023,Marie Lefevre,96,Résolu,4.0,39.15,Chat,Demande d'information,Oui,Non,Conforme,,Non
APP-10886,17/10/2023,Karim Boudiaf,286,Résolu,5.0,24.95,Téléphone,Déménagement,Non,Non,,,Non
APP-10887,09/08/2023,Fatima Zahra,192,,3.0,25.87,telephone,Déménagement,Oui,Non,Conforme,,Non
APP-10888,11/01/2023,Léa Girard,237,Non résolu,1.0,24.16,Email,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-10889,07/12/2023,Julien Marchand,399,Résolu,,34.99,telephone,Résiliation,Oui,Non,Conforme,1.0,Non
APP-10890,21/01/2023,Sophie Nguyen,185,Résolu,4.0,30.58,telephone,Résiliation,Oui,Non,Conforme,,Non
APP-10891,01/07/2023,Marie Lefevre,282,Résolu,5.0,13.01,Email,Résiliation,Oui,Non,Conforme,7.0,Non
APP-10892,05/03/2023,Karim Boudiaf,308,Résolu,4.0,43.39,telephone,Panne compteur,Non,Non,Conforme,,Non
APP-10893,18/04/2023,Karim Boudiaf,350,Résolu,2.0,10.55,Téléphone,Relevé compteur,Oui,Non,Non conforme,8.0,Non
APP-10894,03/02/2023,Léa Girard,230,Résolu,5.0,17.68,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-10895,08/05/2023,Sophie Nguyen,221,Résolu,5.0,17.14,Téléphone,Déménagement,Oui,Non,Conforme,9.0,Non
APP-10896,22/03/2023,Léa Girard,219,,5.0,18.06,telephone,Demande d'information,Non,Oui,Conforme,10.0,Non
APP-10897,17/11/2023,Thomas Petit,273,Résolu,5.0,36.1,Email,Facturation,Oui,Oui,Conforme,10.0,Non
APP-10898,26/09/2023,Sophie Nguyen,374,Non résolu,2.0,10.42,Téléphone,Changement d'offre,Oui,Non,Non conforme,9.0,Non
APP-10899,23/11/2023,Marie Lefevre,215,Non résolu,3.0,26.04,TEL,Déménagement,Oui,Oui,Conforme,,Non
APP-10900,06/03/2023,Julien Marchand,21,Résolu,5.0,20.85,Email,Réclamation,Non,Oui,Conforme,7.0,Non
APP-10901,18/06/2023,Nicolas Roux,319,Résolu,,41.29,telephone,Demande d'information,Oui,Non,Conforme,,Non
APP-10902,17/07/2023,Marie Lefevre,246,Résolu,5.0,42.66,telephone,Souscription contrat,Oui,Oui,Conforme,,Non
APP-10903,23/10/2023,Léa Girard,286,Résolu,5.0,9.93,TEL,Litige paiement,Non,Non,Non conforme,8.0,Non
APP-10904,07/09/2023,Amandine Faure,99,Non résolu,5.0,35.04,TEL,Relevé compteur,Oui,Non,Conforme,7.0,Non
APP-10905,26/02/2023,Karim Boudiaf,192,Non résolu,4.0,44.31,Téléphone,Litige paiement,Oui,Non,Non conforme,10.0,Non
APP-10906,15/12/2023,Julien Marchand,311,Non résolu,4.0,15.33,Chat,Litige paiement,Oui,Non,Conforme,7.0,Non
APP-10907,29/09/2023,Sophie Nguyen,127,Résolu,5.0,28.92,telephone,Litige paiement,Non,Non,Non conforme,8.0,Non
APP-10908,25/07/2023,Fatima Zahra,281,Résolu,4.0,30.52,TEL,Facturation,Oui,Non,Conforme,7.0,Non
APP-10909,01/11/2023,Karim Boudiaf,236,Résolu,5.0,20.93,telephone,Relevé compteur,Oui,Non,Conforme,7.0,Non
APP-10910,06/02/2023,Julien Marchand,173,Non résolu,3.0,39.47,telephone,Résiliation,Oui,Non,Conforme,0.0,Non
APP-10911,09/06/2023,Amandine Faure,167,Résolu,5.0,28.77,Téléphone,Litige paiement,Oui,Non,Conforme,,Non
APP-10912,24/06/2023,Fatima Zahra,148,Non résolu,3.0,39.83,Email,Déménagement,Oui,Non,Non conforme,10.0,Non
APP-10913,25/09/2023,Karim Boudiaf,245,,,34.74,Email,Relevé compteur,Oui,Non,Non conforme,8.0,Non
APP-10914,22/05/2023,Fatima Zahra,255,Résolu,3.0,28.11,Téléphone,Panne compteur,Oui,Non,Conforme,7.0,Non
APP-10915,17/05/2023,Karim Boudiaf,206,Résolu,5.0,11.02,Chat,Litige paiement,Non,Non,Conforme,5.0,Non
APP-10916,26/11/2023,Karim Boudiaf,143,Non résolu,4.0,14.13,Chat,Relevé compteur,Oui,Non,Conforme,,Non
APP-10917,24/08/2023,Yanis Belkacem,-22,Résolu,5.0,42.99,Email,Facturation,Oui,Non,Conforme,8.0,Non
APP-10918,31/07/2023,Marie Lefevre,279,Résolu,5.0,25.1,telephone,Réclamation,Oui,Oui,Conforme,,Non
APP-10919,24/03/2023,Julien Marchand,321,Résolu,5.0,23.24,telephone,Changement d'offre,Non,Non,Conforme,,Non
APP-10920,27/04/2023,Thomas Petit,295,Non résolu,5.0,10.3,Email,Souscription contrat,Oui,Non,Non conforme,10.0,Non
APP-10921,13/08/2023,Thomas Petit,425,Résolu,2.0,26.96,Chat,Litige paiement,Oui,Non,Conforme,,Non
APP-10922,17/02/2023,Karim Boudiaf,223,Résolu,5.0,9.92,TEL,Litige paiement,Oui,Oui,Conforme,,Non
APP-10923,31/05/2023,Yanis Belkacem,363,,4.0,37.09,Chat,Souscription contrat,Oui,Non,Conforme,,Non
APP-10924,06/05/2023,Julien Marchand,181,Résolu,4.0,14.09,Chat,Changement d'offre,Oui,Non,Conforme,,Non
APP-10925,23/09/2023,Yanis Belkacem,168,Non résolu,4.0,20.22,TEL,Réclamation,Oui,Non,Non conforme,7.0,Non
APP-10926,09/02/2023,Sophie Nguyen,251,Non résolu,5.0,15.58,Téléphone,Litige paiement,Oui,Non,Conforme,,Non
APP-10927,28/06/2023,Amandine Faure,386,Résolu,5.0,40.48,Email,Changement d'offre,Oui,Oui,,1.0,Non
APP-10928,29/11/2023,Marie Lefevre,213,Non résolu,2.0,44.44,TEL,Déménagement,Oui,Non,Conforme,,Non
APP-10929,10/03/2023,Léa Girard,99,Résolu,5.0,36.56,Chat,Litige paiement,Non,Oui,Conforme,,Non
APP-10930,04/01/2023,Yanis Belkacem,319,Résolu,5.0,27.93,Téléphone,Litige paiement,Oui,Non,Conforme,,Non
APP-10931,02/04/2023,Sophie Nguyen,232,Non résolu,4.0,26.42,Email,Déménagement,Oui,Non,Non conforme,9.0,Non
APP-10932,25/06/2023,Sophie Nguyen,266,Non résolu,,38.42,telephone,Réclamation,Oui,Non,,,Non
APP-10933,18/02/2023,Amandine Faure,172,Résolu,5.0,22.08,Téléphone,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-10934,18/10/2023,Yanis Belkacem,250,Résolu,5.0,18.62,Chat,Résiliation,,Oui,Conforme,6.0,Non
APP-10935,01/04/2023,Nicolas Roux,110,Résolu,3.0,37.34,Téléphone,Déménagement,Oui,Non,,,Non
APP-10936,09/06/2023,Fatima Zahra,408,Résolu,3.0,37.52,telephone,Déménagement,Oui,Non,Conforme,9.0,Non
APP-10937,19/07/2023,Nicolas Roux,337,Résolu,3.0,22.65,Email,Résiliation,Oui,Oui,Conforme,,Non
APP-10938,04/12/2023,Yanis Belkacem,246,Résolu,4.0,13.84,Chat,Litige paiement,Oui,Non,Conforme,8.0,Non
APP-10939,12/04/2023,Fatima Zahra,316,Résolu,2.0,,Téléphone,Demande d'information,Oui,Non,Conforme,,Non
APP-10940,17/12/2023,Marie Lefevre,328,Non résolu,4.0,19.72,Chat,Litige paiement,Oui,Non,Conforme,1.0,Non
APP-10941,17/07/2023,Julien Marchand,299,Non résolu,5.0,39.72,Chat,Litige paiement,Oui,Non,Conforme,3.0,Non
APP-10942,23/08/2023,Sophie Nguyen,216,Résolu,3.0,44.39,Chat,Facturation,Oui,Non,Non conforme,6.0,Non
APP-10943,04/05/2023,Thomas Petit,283,Non résolu,4.0,13.21,Téléphone,Souscription contrat,Oui,Non,Conforme,,Non
APP-10944,20/10/2023,Fatima Zahra,190,Non résolu,4.0,41.08,Email,Relevé compteur,Oui,Non,Conforme,,Non
APP-10945,06/01/2023,Léa Girard,193,Résolu,5.0,32.21,Téléphone,Panne compteur,Oui,Non,Conforme,10.0,Non
APP-10946,12/05/2023,Léa Girard,222,Non résolu,4.0,30.77,Email,Résiliation,Non,Non,Conforme,6.0,Non
APP-10947,29/08/2023,Nicolas Roux,135,Non résolu,3.0,11.09,Téléphone,Résiliation,Oui,Non,Conforme,9.0,Non
APP-10948,06/12/2023,Amandine Faure,257,Résolu,4.0,26.69,telephone,Demande d'information,Non,Non,Conforme,10.0,Non
APP-10949,29/01/2023,Léa Girard,261,Résolu,3.0,43.78,TEL,Changement d'offre,Oui,Non,Non conforme,,Non
APP-10950,24/03/2023,Sophie Nguyen,263,Résolu,2.0,32.71,Téléphone,Déménagement,Oui,Non,Conforme,2.0,Non
APP-10951,17/12/2023,Julien Marchand,-4700,Résolu,4.0,31.48,telephone,Facturation,Oui,Oui,Conforme,,Non
APP-10952,27/11/2023,Léa Girard,132,Résolu,5.0,8.47,Chat,Réclamation,Oui,Non,Conforme,,Non
APP-10953,02/10/2023,Thomas Petit,217,Non résolu,,28.71,TEL,Souscription contrat,Oui,Oui,Non conforme,6.0,Non
APP-10954,30/12/2023,Amandine Faure,401,Résolu,5.0,40.94,Email,Relevé compteur,Non,Non,Conforme,,Non
APP-10955,22/06/2023,Thomas Petit,260,Résolu,3.0,10.94,Chat,Résiliation,Non,Non,Non conforme,9.0,Non
APP-10956,29/07/2023,Thomas Petit,167,Résolu,2.0,39.75,TEL,Déménagement,Oui,Non,Conforme,,Non
APP-10957,22/09/2023,Léa Girard,293,Résolu,4.0,38.31,TEL,Déménagement,Oui,Non,Conforme,,Non
APP-10958,12/06/2023,Nicolas Roux,402,Non résolu,4.0,19.63,Chat,Litige paiement,Oui,Non,Conforme,,Non
APP-10959,05/01/2023,Marie Lefevre,271,Non résolu,4.0,25.43,telephone,Réclamation,Oui,Non,Non conforme,,Non
APP-10960,01/09/2023,Thomas Petit,225,Résolu,5.0,21.24,telephone,Souscription contrat,Oui,Non,Conforme,6.0,Non
APP-10961,29/08/2023,Fatima Zahra,357,,5.0,26.29,Email,Panne compteur,Oui,Oui,Conforme,9.0,Non
APP-10962,11/01/2023,Yanis Belkacem,195,Non résolu,5.0,14.43,Téléphone,Changement d'offre,Non,Non,Non conforme,,Non
APP-10963,05/02/2023,Sophie Nguyen,329,Résolu,3.0,34.34,telephone,Demande d'information,Oui,Non,Non conforme,8.0,Non
APP-10964,11/09/2023,Marie Lefevre,189,,4.0,20.87,Chat,Réclamation,,Non,Conforme,8.0,Non
APP-10965,29/11/2023,Julien Marchand,203,,4.0,24.66,Email,Panne compteur,Oui,Oui,Non conforme,,Oui
APP-10966,21/10/2023,Marie Lefevre,308,Résolu,4.0,30.97,TEL,Relevé compteur,Oui,Non,Non conforme,,Non
APP-10967,25/06/2023,Sophie Nguyen,353,Résolu,4.0,21.04,Email,Panne compteur,Oui,Non,Non conforme,,Oui
APP-10968,07/03/2023,Karim Boudiaf,230,Résolu,5.0,44.23,Téléphone,Panne compteur,Oui,Oui,Non conforme,,Non
APP-10969,21/03/2023,Yanis Belkacem,350,Résolu,,31.46,Téléphone,Déménagement,Oui,Non,Conforme,,Non
APP-10970,16/02/2023,Karim Boudiaf,-273,Résolu,2.0,20.03,TEL,Litige paiement,Oui,Non,Conforme,10.0,Non
APP-10971,29/08/2023,Fatima Zahra,168,Non résolu,4.0,33.39,Téléphone,Souscription contrat,,Non,Non conforme,,Non
APP-10972,05/03/2023,Karim Boudiaf,203,Non résolu,3.0,38.97,Chat,Réclamation,Oui,Non,Conforme,9.0,Non
APP-10973,04/05/2023,Amandine Faure,-287,Résolu,4.0,18.33,Téléphone,Panne compteur,Oui,Non,Conforme,,Non
APP-10974,12/12/2023,Nicolas Roux,363,Résolu,5.0,26.97,TEL,Déménagement,Oui,Oui,Conforme,,Non
APP-10975,03/09/2023,Thomas Petit,331,Résolu,,19.3,Chat,Souscription contrat,Oui,Non,Conforme,10.0,Non
APP-10976,26/07/2023,Nicolas Roux,332,Résolu,5.0,42.72,Téléphone,Souscription contrat,Oui,Non,Non conforme,6.0,Non
APP-10977,11/08/2023,Sophie Nguyen,121,Résolu,1.0,40.23,TEL,Demande d'information,Oui,Non,Conforme,,Non
APP-10978,23/05/2023,Julien Marchand,305,Résolu,4.0,32.6,Email,Facturation,Oui,Oui,,,Non
APP-10979,14/03/2023,Julien Marchand,300,Résolu,4.0,17.63,telephone,Demande d'information,Oui,Non,Conforme,6.0,Non
APP-10980,25/05/2023,Thomas Petit,264,Non résolu,4.0,28.74,Téléphone,Facturation,Oui,Non,Conforme,8.0,Non
APP-10981,10/06/2023,Nicolas Roux,298,Résolu,4.0,12.11,telephone,Demande d'information,Oui,Non,Non conforme,,Non
APP-10982,08/05/2023,Nicolas Roux,86,Résolu,,39.99,telephone,Déménagement,Oui,Non,Conforme,,Non
APP-10983,17/05/2023,Karim Boudiaf,35,Non résolu,4.0,28.23,Téléphone,Changement d'offre,Oui,Non,Conforme,,Non
APP-10984,16/03/2023,Fatima Zahra,262,Résolu,,12.1,telephone,Déménagement,Oui,Non,Conforme,,Non
APP-10985,16/09/2023,Fatima Zahra,234,Non résolu,5.0,23.63,telephone,Souscription contrat,Oui,Oui,Conforme,9.0,Non
APP-10986,17/03/2023,Nicolas Roux,220,Résolu,5.0,39.76,TEL,Changement d'offre,Oui,Non,Conforme,7.0,Non
APP-10987,09/01/2023,Karim Boudiaf,277,Résolu,3.0,18.81,Email,Litige paiement,Oui,Non,Conforme,7.0,Non
APP-10988,18/01/2023,Fatima Zahra,257,Résolu,4.0,37.78,telephone,Changement d'offre,Oui,Oui,Conforme,10.0,Non
APP-10989,01/05/2023,Karim Boudiaf,268,Résolu,4.0,8.67,Email,Relevé compteur,Oui,Non,Conforme,9.0,Non
APP-10990,15/02/2023,Julien Marchand,319,Non résolu,4.0,18.42,Chat,Facturation,Oui,Non,Conforme,3.0,Non
APP-10991,30/04/2023,Sophie Nguyen,192,Résolu,4.0,40.29,Email,Facturation,Oui,Non,Conforme,,Non
APP-10992,04/02/2023,Marie Lefevre,270,Résolu,4.0,28.01,Téléphone,Déménagement,Non,Non,Non conforme,9.0,Non
APP-10993,04/01/2023,Yanis Belkacem,181,Résolu,3.0,11.57,Chat,Réclamation,Oui,Non,Conforme,6.0,Non
APP-10994,15/01/2023,Nicolas Roux,70,Résolu,4.0,30.14,Téléphone,Relevé compteur,Oui,Non,Non conforme,7.0,Non
APP-10995,02/06/2023,Julien Marchand,213,Résolu,2.0,19.0,Chat,Réclamation,Oui,Oui,Conforme,,Non
APP-10996,16/04/2023,Nicolas Roux,334,Résolu,,9.78,telephone,Changement d'offre,Oui,Non,Non conforme,,Non
APP-10997,09/02/2023,Yanis Belkacem,3240,Résolu,2.0,,TEL,Facturation,Oui,Non,Conforme,6.0,Non
APP-10998,21/04/2023,Julien Marchand,325,Résolu,4.0,41.02,TEL,Facturation,Non,Non,Conforme,,Non
APP-10999,15/04/2023,Karim Boudiaf,393,Résolu,1.0,14.86,Email,Souscription contrat,Oui,Oui,Conforme,,Non
APP-11000,13/10/2023,Fatima Zahra,230,Résolu,5.0,37.4,Téléphone,Relevé compteur,Oui,Oui,Conforme,,Non
APP-11001,07/01/2023,Yanis Belkacem,224,,,9.28,Email,Résiliation,Oui,Oui,Conforme,,Non
APP-11002,18/08/2023,Marie Lefevre,246,Résolu,5.0,10.35,Email,Résiliation,Oui,Non,Conforme,5.0,Non
APP-11003,30/08/2023,Amandine Faure,344,Résolu,5.0,38.76,TEL,Relevé compteur,Oui,Non,Conforme,8.0,Non
APP-11004,11/12/2023,Nicolas Roux,156,,2.0,11.47,telephone,Demande d'information,Non,Non,Conforme,10.0,Non
APP-11005,22/01/2023,Thomas Petit,261,Résolu,5.0,41.66,telephone,Déménagement,Oui,Non,Conforme,,Non
APP-11006,03/08/2023,Karim Boudiaf,327,Résolu,5.0,40.52,Chat,Souscription contrat,Oui,Non,Non conforme,10.0,Non
APP-11007,11/07/2023,Amandine Faure,285,Non résolu,3.0,29.16,Email,Panne compteur,Oui,Non,Conforme,,Non
APP-11008,01/01/2023,Amandine Faure,-3,Non résolu,5.0,19.73,Email,Réclamation,Oui,Non,Conforme,,Oui
APP-11009,16/01/2023,Fatima Zahra,301,Non résolu,2.0,24.08,Téléphone,Relevé compteur,Non,Non,Conforme,,Non
APP-11010,11/07/2023,Julien Marchand,286,Non résolu,5.0,41.02,Email,Facturation,Oui,Non,Conforme,10.0,Non
APP-11011,03/10/2023,Karim Boudiaf,363,Non résolu,,24.41,Téléphone,Relevé compteur,Oui,Non,Non conforme,10.0,Non
APP-11012,12/02/2023,Julien Marchand,385,Non résolu,4.0,29.89,telephone,Déménagement,,Oui,Conforme,,Non
APP-11013,21/04/2023,Yanis Belkacem,358,Résolu,,34.0,Chat,Changement d'offre,Oui,Non,Conforme,,Non
APP-11014,02/10/2023,Marie Lefevre,246,Résolu,3.0,11.86,telephone,Facturation,Oui,Non,Conforme,6.0,Non
APP-11015,12/04/2023,Nicolas Roux,95,Non résolu,5.0,22.23,Email,Facturation,Oui,Non,Non conforme,,Non
APP-11016,16/08/2023,Karim Boudiaf,435,Non résolu,,43.17,Email,Changement d'offre,Oui,Non,Conforme,10.0,Non
APP-11017,22/11/2023,Amandine Faure,224,Résolu,5.0,30.22,Téléphone,Panne compteur,Oui,Non,Conforme,9.0,Non
APP-11018,12/03/2023,Karim Boudiaf,243,Résolu,3.0,31.46,Chat,Demande d'information,Oui,Non,,,Non
APP-11019,01/03/2023,Amandine Faure,392,Résolu,5.0,10.62,TEL,Facturation,Oui,Oui,Conforme,8.0,Non
APP-11020,05/06/2023,Sophie Nguyen,173,Résolu,3.0,25.48,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-11021,06/02/2023,Sophie Nguyen,121,Résolu,5.0,9.69,Téléphone,Déménagement,Oui,Non,Conforme,,Non
APP-11022,15/05/2023,Léa Girard,201,Non résolu,5.0,,TEL,Relevé compteur,Oui,Non,Conforme,,Non
APP-11023,18/09/2023,Léa Girard,177,Résolu,5.0,43.95,Téléphone,Relevé compteur,Oui,Non,Conforme,,Non
APP-11024,25/11/2023,Marie Lefevre,220,Résolu,5.0,15.26,TEL,Litige paiement,Oui,Non,Non conforme,10.0,Non
APP-11025,19/12/2023,Yanis Belkacem,53,Résolu,5.0,30.6,Email,Demande d'information,Oui,Non,Conforme,10.0,Non
APP-11026,09/05/2023,Fatima Zahra,159,Résolu,3.0,27.11,TEL,Résiliation,Oui,Non,Conforme,,Non
APP-11027,30/07/2023,Fatima Zahra,179,Résolu,5.0,8.2,telephone,Réclamation,Oui,Non,Conforme,,Non
APP-11028,25/08/2023,Yanis Belkacem,337,Non résolu,4.0,29.17,Chat,Demande d'information,Oui,Non,Conforme,8.0,Non
APP-11029,19/05/2023,Yanis Belkacem,188,Résolu,2.0,26.97,Email,Litige paiement,,Oui,Conforme,,Non
APP-11030,21/08/2023,Amandine Faure,273,Résolu,3.0,22.69,Email,Changement d'offre,Oui,Non,Conforme,6.0,Non
APP-11031,05/07/2023,Marie Lefevre,223,Résolu,4.0,11.22,Téléphone,Relevé compteur,Oui,Non,Conforme,0.0,Non
APP-11032,16/11/2023,Fatima Zahra,160,Résolu,5.0,20.77,Chat,Demande d'information,Oui,Non,Conforme,8.0,Non
APP-11033,16/07/2023,Julien Marchand,264,Résolu,5.0,26.77,TEL,Changement d'offre,Oui,Non,Conforme,8.0,Non
APP-11034,30/03/2023,Julien Marchand,4760,Résolu,4.0,33.98,Email,Changement d'offre,Oui,Oui,Conforme,,Non
APP-11035,16/07/2023,Yanis Belkacem,336,Non résolu,3.0,44.73,Email,Litige paiement,Oui,Oui,Conforme,9.0,Non
APP-11036,16/04/2023,Thomas Petit,204,Non résolu,5.0,22.6,Email,Résiliation,Oui,Non,Conforme,,Non
APP-11037,14/07/2023,Yanis Belkacem,181,Résolu,5.0,23.61,Téléphone,Changement d'offre,Oui,Oui,Conforme,8.0,Oui
APP-11038,12/08/2023,Nicolas Roux,314,Résolu,3.0,34.42,TEL,Changement d'offre,Oui,Non,Conforme,10.0,Non
APP-11039,11/04/2023,Marie Lefevre,223,Non résolu,2.0,30.49,Téléphone,Déménagement,Oui,Oui,Conforme,,Non
APP-11040,31/05/2023,Sophie Nguyen,322,Non résolu,3.0,43.34,Chat,Panne compteur,Oui,Oui,Conforme,,Non
